"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Louisiana"	"22"	"Aug., 2023 (provisional)"	"2023/08"	56	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Sep., 2023 (provisional)"	"2023/09"	50	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Oct., 2023 (provisional)"	"2023/10"	39	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Nov., 2023 (provisional)"	"2023/11"	33	Not Applicable	Not Applicable
	"Louisiana"	"22"	"Dec., 2023 (provisional)"	"2023/12"	59	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2020"	"2020/04"	49	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2020"	"2020/05"	41	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2020"	"2020/06"	11	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2020"	"2020/07"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2020"	"2020/08"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2020"	"2020/09"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2020"	"2020/10"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2020"	"2020/11"	70	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2020"	"2020/12"	184	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2021"	"2021/01"	223	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2021"	"2021/02"	78	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2021"	"2021/03"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2021"	"2021/04"	53	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2021"	"2021/05"	56	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2021"	"2021/06"	27	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2021"	"2021/07"	10	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2021"	"2021/08"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2021"	"2021/09"	124	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2021"	"2021/10"	145	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2021"	"2021/11"	208	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2021"	"2021/12"	311	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2022"	"2022/01"	244	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2022"	"2022/02"	145	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2022"	"2022/03"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2022"	"2022/04"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2022"	"2022/05"	51	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2022"	"2022/06"	33	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2022"	"2022/07"	16	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2022"	"2022/08"	40	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2022"	"2022/09"	36	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2022"	"2022/10"	55	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2022"	"2022/11"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2022"	"2022/12"	42	Not Applicable	Not Applicable
	"Maine"	"23"	"Jan., 2023 (provisional)"	"2023/01"	46	Not Applicable	Not Applicable
	"Maine"	"23"	"Feb., 2023 (provisional)"	"2023/02"	30	Not Applicable	Not Applicable
	"Maine"	"23"	"Mar., 2023 (provisional)"	"2023/03"	44	Not Applicable	Not Applicable
	"Maine"	"23"	"Apr., 2023 (provisional)"	"2023/04"	21	Not Applicable	Not Applicable
	"Maine"	"23"	"May, 2023 (provisional)"	"2023/05"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"Jul., 2023 (provisional)"	"2023/07"	Suppressed	Not Applicable	Not Applicable
	"Maine"	"23"	"Aug., 2023 (provisional)"	"2023/08"	15	Not Applicable	Not Applicable
	"Maine"	"23"	"Sep., 2023 (provisional)"	"2023/09"	22	Not Applicable	Not Applicable
	"Maine"	"23"	"Oct., 2023 (provisional)"	"2023/10"	24	Not Applicable	Not Applicable
	"Maine"	"23"	"Nov., 2023 (provisional)"	"2023/11"	34	Not Applicable	Not Applicable
	"Maine"	"23"	"Dec., 2023 (provisional)"	"2023/12"	51	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2020"	"2020/03"	46	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2020"	"2020/04"	1194	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2020"	"2020/05"	1420	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2020"	"2020/06"	594	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2020"	"2020/07"	263	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2020"	"2020/08"	229	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2020"	"2020/09"	163	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2020"	"2020/10"	207	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2020"	"2020/11"	569	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2020"	"2020/12"	1331	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2021"	"2021/01"	1251	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2021"	"2021/02"	721	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2021"	"2021/03"	404	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2021"	"2021/04"	447	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2021"	"2021/05"	283	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2021"	"2021/06"	89	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2021"	"2021/07"	54	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2021"	"2021/08"	186	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2021"	"2021/09"	423	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2021"	"2021/10"	433	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2021"	"2021/11"	283	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2021"	"2021/12"	662	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2022"	"2022/01"	1512	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2022"	"2022/02"	416	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2022"	"2022/03"	132	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2022"	"2022/04"	52	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2022"	"2022/05"	84	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2022"	"2022/06"	107	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2022"	"2022/07"	112	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2022"	"2022/08"	130	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2022"	"2022/09"	118	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2022"	"2022/10"	98	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2022"	"2022/11"	104	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2022"	"2022/12"	176	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jan., 2023 (provisional)"	"2023/01"	189	Not Applicable	Not Applicable
	"Maryland"	"24"	"Feb., 2023 (provisional)"	"2023/02"	132	Not Applicable	Not Applicable
	"Maryland"	"24"	"Mar., 2023 (provisional)"	"2023/03"	77	Not Applicable	Not Applicable
	"Maryland"	"24"	"Apr., 2023 (provisional)"	"2023/04"	39	Not Applicable	Not Applicable
	"Maryland"	"24"	"May, 2023 (provisional)"	"2023/05"	19	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jun., 2023 (provisional)"	"2023/06"	18	Not Applicable	Not Applicable
	"Maryland"	"24"	"Jul., 2023 (provisional)"	"2023/07"	26	Not Applicable	Not Applicable
	"Maryland"	"24"	"Aug., 2023 (provisional)"	"2023/08"	49	Not Applicable	Not Applicable
	"Maryland"	"24"	"Sep., 2023 (provisional)"	"2023/09"	69	Not Applicable	Not Applicable
	"Maryland"	"24"	"Oct., 2023 (provisional)"	"2023/10"	62	Not Applicable	Not Applicable
	"Maryland"	"24"	"Nov., 2023 (provisional)"	"2023/11"	106	Not Applicable	Not Applicable
	"Maryland"	"24"	"Dec., 2023 (provisional)"	"2023/12"	110	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2020"	"2020/03"	121	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2020"	"2020/04"	3762	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2020"	"2020/05"	2858	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2020"	"2020/06"	537	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2020"	"2020/07"	140	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2020"	"2020/08"	79	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2020"	"2020/09"	71	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2020"	"2020/10"	167	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2020"	"2020/11"	418	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2020"	"2020/12"	1230	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2021"	"2021/01"	1560	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2021"	"2021/02"	697	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2021"	"2021/03"	339	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2021"	"2021/04"	227	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2021"	"2021/05"	172	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2021"	"2021/06"	69	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2021"	"2021/07"	55	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2021"	"2021/08"	145	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2021"	"2021/09"	317	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2021"	"2021/10"	298	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2021"	"2021/11"	326	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2021"	"2021/12"	744	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2022"	"2022/01"	1337	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2022"	"2022/02"	491	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2022"	"2022/03"	97	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2022"	"2022/04"	77	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2022"	"2022/05"	182	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2022"	"2022/06"	127	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2022"	"2022/07"	111	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2022"	"2022/08"	140	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2022"	"2022/09"	112	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2022"	"2022/10"	170	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2022"	"2022/11"	155	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2022"	"2022/12"	220	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jan., 2023 (provisional)"	"2023/01"	293	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Feb., 2023 (provisional)"	"2023/02"	155	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Mar., 2023 (provisional)"	"2023/03"	86	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Apr., 2023 (provisional)"	"2023/04"	57	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"May, 2023 (provisional)"	"2023/05"	39	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jun., 2023 (provisional)"	"2023/06"	25	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Jul., 2023 (provisional)"	"2023/07"	26	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Aug., 2023 (provisional)"	"2023/08"	59	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Sep., 2023 (provisional)"	"2023/09"	118	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Oct., 2023 (provisional)"	"2023/10"	113	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Nov., 2023 (provisional)"	"2023/11"	89	Not Applicable	Not Applicable
	"Massachusetts"	"25"	"Dec., 2023 (provisional)"	"2023/12"	138	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2020"	"2020/02"	Suppressed	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2020"	"2020/03"	476	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2020"	"2020/04"	3439	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2020"	"2020/05"	1170	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2020"	"2020/06"	253	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2020"	"2020/07"	147	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2020"	"2020/08"	203	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2020"	"2020/09"	197	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2020"	"2020/10"	520	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2020"	"2020/11"	1905	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2020"	"2020/12"	2888	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2021"	"2021/01"	1546	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2021"	"2021/02"	549	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2021"	"2021/03"	478	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2021"	"2021/04"	1553	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2021"	"2021/05"	1181	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2021"	"2021/06"	300	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2021"	"2021/07"	95	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2021"	"2021/08"	362	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2021"	"2021/09"	770	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2021"	"2021/10"	1250	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2021"	"2021/11"	2065	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2021"	"2021/12"	3169	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2022"	"2022/01"	2422	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2022"	"2022/02"	972	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2022"	"2022/03"	301	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2022"	"2022/04"	142	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2022"	"2022/05"	228	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2022"	"2022/06"	207	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2022"	"2022/07"	204	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2022"	"2022/08"	228	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2022"	"2022/09"	279	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2022"	"2022/10"	288	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2022"	"2022/11"	294	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2022"	"2022/12"	273	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jan., 2023 (provisional)"	"2023/01"	273	Not Applicable	Not Applicable
	"Michigan"	"26"	"Feb., 2023 (provisional)"	"2023/02"	178	Not Applicable	Not Applicable
	"Michigan"	"26"	"Mar., 2023 (provisional)"	"2023/03"	178	Not Applicable	Not Applicable
	"Michigan"	"26"	"Apr., 2023 (provisional)"	"2023/04"	138	Not Applicable	Not Applicable
	"Michigan"	"26"	"May, 2023 (provisional)"	"2023/05"	80	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jun., 2023 (provisional)"	"2023/06"	39	Not Applicable	Not Applicable
	"Michigan"	"26"	"Jul., 2023 (provisional)"	"2023/07"	27	Not Applicable	Not Applicable
	"Michigan"	"26"	"Aug., 2023 (provisional)"	"2023/08"	63	Not Applicable	Not Applicable
	"Michigan"	"26"	"Sep., 2023 (provisional)"	"2023/09"	98	Not Applicable	Not Applicable
	"Michigan"	"26"	"Oct., 2023 (provisional)"	"2023/10"	124	Not Applicable	Not Applicable
	"Michigan"	"26"	"Nov., 2023 (provisional)"	"2023/11"	132	Not Applicable	Not Applicable
	"Michigan"	"26"	"Dec., 2023 (provisional)"	"2023/12"	271	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Mar., 2020"	"2020/03"	19	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Apr., 2020"	"2020/04"	375	Not Applicable	Not Applicable
	"Minnesota"	"27"	"May, 2020"	"2020/05"	653	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jun., 2020"	"2020/06"	308	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jul., 2020"	"2020/07"	123	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Aug., 2020"	"2020/08"	175	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Sep., 2020"	"2020/09"	193	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Oct., 2020"	"2020/10"	432	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Nov., 2020"	"2020/11"	1310	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Dec., 2020"	"2020/12"	1520	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jan., 2021"	"2021/01"	639	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Feb., 2021"	"2021/02"	216	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Mar., 2021"	"2021/03"	136	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Apr., 2021"	"2021/04"	226	Not Applicable	Not Applicable
	"Minnesota"	"27"	"May, 2021"	"2021/05"	190	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jun., 2021"	"2021/06"	85	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jul., 2021"	"2021/07"	42	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Aug., 2021"	"2021/08"	144	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Sep., 2021"	"2021/09"	334	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Oct., 2021"	"2021/10"	525	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Nov., 2021"	"2021/11"	781	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Dec., 2021"	"2021/12"	1006	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jan., 2022"	"2022/01"	794	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Feb., 2022"	"2022/02"	371	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Mar., 2022"	"2022/03"	110	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Apr., 2022"	"2022/04"	46	Not Applicable	Not Applicable
	"Minnesota"	"27"	"May, 2022"	"2022/05"	102	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jun., 2022"	"2022/06"	107	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jul., 2022"	"2022/07"	95	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Aug., 2022"	"2022/08"	105	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Sep., 2022"	"2022/09"	108	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Oct., 2022"	"2022/10"	112	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Nov., 2022"	"2022/11"	151	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Dec., 2022"	"2022/12"	140	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jan., 2023 (provisional)"	"2023/01"	126	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Feb., 2023 (provisional)"	"2023/02"	98	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Mar., 2023 (provisional)"	"2023/03"	103	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Apr., 2023 (provisional)"	"2023/04"	79	Not Applicable	Not Applicable
	"Minnesota"	"27"	"May, 2023 (provisional)"	"2023/05"	58	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jun., 2023 (provisional)"	"2023/06"	16	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Jul., 2023 (provisional)"	"2023/07"	16	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Aug., 2023 (provisional)"	"2023/08"	27	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Sep., 2023 (provisional)"	"2023/09"	49	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Oct., 2023 (provisional)"	"2023/10"	86	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Nov., 2023 (provisional)"	"2023/11"	98	Not Applicable	Not Applicable
	"Minnesota"	"27"	"Dec., 2023 (provisional)"	"2023/12"	123	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2020"	"2020/03"	32	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2020"	"2020/04"	282	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2020"	"2020/05"	409	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2020"	"2020/06"	283	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2020"	"2020/07"	614	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2020"	"2020/08"	720	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2020"	"2020/09"	393	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2020"	"2020/10"	311	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2020"	"2020/11"	501	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2020"	"2020/12"	989	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2021"	"2021/01"	1157	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2021"	"2021/02"	494	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2021"	"2021/03"	206	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2021"	"2021/04"	124	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2021"	"2021/05"	121	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2021"	"2021/06"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2021"	"2021/07"	195	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2021"	"2021/08"	1126	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2021"	"2021/09"	957	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2021"	"2021/10"	332	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2021"	"2021/11"	145	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2021"	"2021/12"	182	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2022"	"2022/01"	841	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2022"	"2022/02"	629	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2022"	"2022/03"	146	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2022"	"2022/04"	36	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2022"	"2022/05"	18	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2022"	"2022/06"	59	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jul., 2022"	"2022/07"	132	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Aug., 2022"	"2022/08"	133	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Sep., 2022"	"2022/09"	95	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Oct., 2022"	"2022/10"	60	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Nov., 2022"	"2022/11"	35	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Dec., 2022"	"2022/12"	70	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jan., 2023 (provisional)"	"2023/01"	127	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Feb., 2023 (provisional)"	"2023/02"	75	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Mar., 2023 (provisional)"	"2023/03"	41	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Apr., 2023 (provisional)"	"2023/04"	31	Not Applicable	Not Applicable
	"Mississippi"	"28"	"May, 2023 (provisional)"	"2023/05"	24	Not Applicable	Not Applicable
	"Mississippi"	"28"	"Jun., 2023 (provisional)"	"2023/06"	20	Not Applicable	Not Applicable
