"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"MCD - ICD Chapter"	"MCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Georgia"	"13"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	8477	10519475	80.6
	"Georgia"	"13"	"2018"	"2018"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Georgia"	"13"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	8060	10617423	75.9
	"Georgia"	"13"	"2019"	"2019"	"Neoplasms"	"C00-D48"	19567	10617423	184.3
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1883	10617423	17.7
	"Georgia"	"13"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	12580	10617423	118.5
	"Georgia"	"13"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	15153	10617423	142.7
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	11333	10617423	106.7
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	37	10617423	0.3
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	12	10617423	Unreliable
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	47141	10617423	444.0
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	21875	10617423	206.0
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	5803	10617423	54.7
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	698	10617423	6.6
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1039	10617423	9.8
	"Georgia"	"13"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	7467	10617423	70.3
	"Georgia"	"13"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	100	10617423	0.9
	"Georgia"	"13"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	608	10617423	5.7
	"Georgia"	"13"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	427	10617423	4.0
	"Georgia"	"13"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	15516	10617423	146.1
	"Georgia"	"13"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	8213	10617423	77.4
	"Georgia"	"13"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	Suppressed	10617423	Suppressed
	"Georgia"	"13"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	8820	10617423	83.1
	"Georgia"	"13"	"2019"	"2019"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Georgia"	"13"	"2020"	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	10298	10710017	96.2
	"Georgia"	"13"	"2020"	"2020"	"Neoplasms"	"C00-D48"	20098	10710017	187.7
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2208	10710017	20.6
	"Georgia"	"13"	"2020"	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	16800	10710017	156.9
	"Georgia"	"13"	"2020"	"2020"	"Mental and behavioural disorders"	"F01-F99"	17834	10710017	166.5
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the nervous system"	"G00-G98"	13598	10710017	127.0
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the eye and adnexa"	"H00-H59"	39	10710017	0.4
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the ear and mastoid process"	"H60-H95"	17	10710017	Unreliable
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the circulatory system"	"I00-I99"	55239	10710017	515.8
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the respiratory system"	"J00-J98"	31205	10710017	291.4
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the digestive system"	"K00-K92"	6802	10710017	63.5
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	774	10710017	7.2
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1260	10710017	11.8
	"Georgia"	"13"	"2020"	"2020"	"Diseases of the genitourinary system"	"N00-N99"	9723	10710017	90.8
	"Georgia"	"13"	"2020"	"2020"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	51	10710017	0.5
	"Georgia"	"13"	"2020"	"2020"	"Certain conditions originating in the perinatal period"	"P00-P96"	501	10710017	4.7
	"Georgia"	"13"	"2020"	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	423	10710017	3.9
	"Georgia"	"13"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	18636	10710017	174.0
	"Georgia"	"13"	"2020"	"2020"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	9361	10710017	87.4
	"Georgia"	"13"	"2020"	"2020"	"Codes for special purposes"	"U00-U99"	10365	10710017	96.8
	"Georgia"	"13"	"2020"	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	10049	10710017	93.8
	"Georgia"	"13"	"2020"	"2020"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Georgia"	"13"	"2021"	"2021"	"Certain infectious and parasitic diseases"	"A00-B99"	12172	10799566	112.7
	"Georgia"	"13"	"2021"	"2021"	"Neoplasms"	"C00-D48"	20551	10799566	190.3
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2576	10799566	23.9
	"Georgia"	"13"	"2021"	"2021"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	19432	10799566	179.9
	"Georgia"	"13"	"2021"	"2021"	"Mental and behavioural disorders"	"F01-F99"	18125	10799566	167.8
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the nervous system"	"G00-G98"	13712	10799566	127.0
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the eye and adnexa"	"H00-H59"	53	10799566	0.5
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the ear and mastoid process"	"H60-H95"	20	10799566	0.2
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the circulatory system"	"I00-I99"	59200	10799566	548.2
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the respiratory system"	"J00-J98"	36487	10799566	337.9
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the digestive system"	"K00-K92"	7427	10799566	68.8
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	888	10799566	8.2
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1399	10799566	13.0
	"Georgia"	"13"	"2021"	"2021"	"Diseases of the genitourinary system"	"N00-N99"	11118	10799566	102.9
	"Georgia"	"13"	"2021"	"2021"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	97	10799566	0.9
	"Georgia"	"13"	"2021"	"2021"	"Certain conditions originating in the perinatal period"	"P00-P96"	488	10799566	4.5
	"Georgia"	"13"	"2021"	"2021"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	462	10799566	4.3
	"Georgia"	"13"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	19726	10799566	182.7
	"Georgia"	"13"	"2021"	"2021"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	10649	10799566	98.6
	"Georgia"	"13"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	17268	10799566	159.9
	"Georgia"	"13"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	11390	10799566	105.5
	"Georgia"	"13"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Georgia"	"13"	"2022"	"2022"	"Certain infectious and parasitic diseases"	"A00-B99"	9914	10912876	90.8
	"Georgia"	"13"	"2022"	"2022"	"Neoplasms"	"C00-D48"	20765	10912876	190.3
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2525	10912876	23.1
	"Georgia"	"13"	"2022"	"2022"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	17881	10912876	163.9
	"Georgia"	"13"	"2022"	"2022"	"Mental and behavioural disorders"	"F01-F99"	17601	10912876	161.3
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the nervous system"	"G00-G98"	13652	10912876	125.1
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the eye and adnexa"	"H00-H59"	56	10912876	0.5
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the ear and mastoid process"	"H60-H95"	15	10912876	Unreliable
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the circulatory system"	"I00-I99"	55742	10912876	510.8
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the respiratory system"	"J00-J98"	28179	10912876	258.2
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the digestive system"	"K00-K92"	7420	10912876	68.0
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	917	10912876	8.4
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1502	10912876	13.8
	"Georgia"	"13"	"2022"	"2022"	"Diseases of the genitourinary system"	"N00-N99"	9539	10912876	87.4
	"Georgia"	"13"	"2022"	"2022"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	59	10912876	0.5
	"Georgia"	"13"	"2022"	"2022"	"Certain conditions originating in the perinatal period"	"P00-P96"	543	10912876	5.0
	"Georgia"	"13"	"2022"	"2022"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	471	10912876	4.3
	"Georgia"	"13"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	17709	10912876	162.3
	"Georgia"	"13"	"2022"	"2022"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	10825	10912876	99.2
	"Georgia"	"13"	"2022"	"2022"	"Codes for special purposes"	"U00-U99"	7155	10912876	65.6
	"Georgia"	"13"	"2022"	"2022"	"External causes of morbidity and mortality"	"V01-Y89"	11283	10912876	103.4
	"Georgia"	"13"	"2022"	"2022"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Certain infectious and parasitic diseases"	"A00-B99"	9218	10912876	84.5
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Neoplasms"	"C00-D48"	21032	10912876	192.7
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2630	10912876	24.1
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	18071	10912876	165.6
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	16446	10912876	150.7
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	13898	10912876	127.4
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	50	10912876	0.5
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	25	10912876	0.2
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	53511	10912876	490.3
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	25138	10912876	230.4
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	7259	10912876	66.5
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	926	10912876	8.5
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1574	10912876	14.4
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Diseases of the genitourinary system"	"N00-N99"	8993	10912876	82.4
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	57	10912876	0.5
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Certain conditions originating in the perinatal period"	"P00-P96"	523	10912876	4.8
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	468	10912876	4.3
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	17548	10912876	160.8
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	10256	10912876	94.0
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Codes for special purposes"	"U00-U99"	2125	10912876	19.5
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"External causes of morbidity and mortality"	"V01-Y89"	9944	10912876	91.1
	"Georgia"	"13"	"2023 (provisional)"	"2023"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	771	10912876	7.1
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Certain infectious and parasitic diseases"	"A00-B99"	3563	10912876	32.6
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Neoplasms"	"C00-D48"	7973	10912876	73.1
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1058	10912876	9.7
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	7314	10912876	67.0
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Mental and behavioural disorders"	"F01-F99"	6144	10912876	56.3
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the nervous system"	"G00-G98"	5804	10912876	53.2
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the eye and adnexa"	"H00-H59"	24	10912876	0.2
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the ear and mastoid process"	"H60-H95"	12	10912876	Unreliable
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the circulatory system"	"I00-I99"	20530	10912876	188.1
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the respiratory system"	"J00-J98"	9915	10912876	90.9
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the digestive system"	"K00-K92"	2755	10912876	25.2
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	338	10912876	3.1
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	564	10912876	5.2
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Diseases of the genitourinary system"	"N00-N99"	3424	10912876	31.4
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	18	10912876	Unreliable
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Certain conditions originating in the perinatal period"	"P00-P96"	134	10912876	1.2
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	140	10912876	1.3
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	7133	10912876	65.4
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	2204	10912876	20.2
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Codes for special purposes"	"U00-U99"	793	10912876	7.3
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"External causes of morbidity and mortality"	"V01-Y89"	0	10912876	Unreliable
	"Georgia"	"13"	"2024 (provisional and partial)"	"2024"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	2666	10912876	24.4
	"Hawaii"	"15"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	774	1420491	54.5
	"Hawaii"	"15"	"2018"	"2018"	"Neoplasms"	"C00-D48"	2733	1420491	192.4
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	350	1420491	24.6
	"Hawaii"	"15"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1970	1420491	138.7
	"Hawaii"	"15"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	2758	1420491	194.2
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	1289	1420491	90.7
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	13	1420491	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	11	1420491	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	6135	1420491	431.9
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	2826	1420491	198.9
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	885	1420491	62.3
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	137	1420491	9.6
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	263	1420491	18.5
	"Hawaii"	"15"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	1041	1420491	73.3
	"Hawaii"	"15"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	1420491	Suppressed
	"Hawaii"	"15"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	78	1420491	5.5
	"Hawaii"	"15"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	62	1420491	4.4
	"Hawaii"	"15"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1859	1420491	130.9
	"Hawaii"	"15"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1034	1420491	72.8
	"Hawaii"	"15"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	1420491	Unreliable
	"Hawaii"	"15"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	1143	1420491	80.5
	"Hawaii"	"15"	"2018"	"2018"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
